address,name,symbol,label
0x4fb77697d21604f2738e701408006bd90da45d71,Myoshiba,MYOSHIB,scam
0x4fbb350052bca5417566f188eb2ebce5b19bc964,Rigo Token,GRG,scam
0x4fbde74e9e89d31e1772fd51b068b1cc5e192ba8,K.O.N.G Token,KONG,scam
0x4fd5e5ea2fed1462db048feec68a8d049030f651,Frogger,FROG,scam
0x4fdf722aa67791ce6d4296b4109555353a2c7c86,SHIBJET,SHIBJET,scam
0x4fe327c5a809fa721d47b80c5038a0b393e61305,IOTW,IOTW,truthworthy
0x4febc44f05f6ce0dae0ba90c0c700ed18178063b,IVY FINANCE,IVY,scam
0x4fed24f55623efef50014227a3e8c8282abbdd0b,Unis.fund,UNIS,scam
0x4ff119c67eb172d9e22360717b3d419666340eb0,The Force Protocol,FOR,scam
0x4ffd90f9b59a1419bca471345398ce0f3d077e2a,t.me/ETHER3XBULL,ETHER3XBULL,scam
0x50026ad58b338cf3eccc2b422deb8faa725f377f,1Step.finance,STEP,truthworthy
0x5002a178fa4f177e17da3cb7ca76da6c9f2549a4,Covalent,CQT,scam
0x5004f6bef4843170c8b364d4ac7fbaa89a80ab8a,Begin as Nothing,Apocalypse,scam
0x500e81389ae0dd4a1f4c2f68433aaa6e6ea5c859,Floki Inu,FLOKI,scam
0x501262281b2ba043e2fbf14904980689cddb0c78,Mithril Ore,MORE,truthworthy
0x50143a129238410c179fee7f08e524d610a06366,MOON DUEL,DUEL,truthworthy
0x5015a71ff5955bbdbe022f157ad5e9f877af270e,Hex Stable,HXS,scam
0x5017a38347ca9d9ecb882380b76f0bb60369ba9d,Index Farming,INFX,scam
0x501ed7e76c2b55c11f2f72f2458dac7f531ca23f,Deriswap,DERI,scam
0x5023c43cf2eaae2bfa4ebf884c0d18f772abb566,deyfk,DeYFK,scam
0x5027e81d6d837330fb08c36ec9f360d8a0cf9d64,DogeZilla,DogeZilla,scam
0x50544034f0f717b5a3c86cb3937b154401350b9a,X,$X,scam
0x50557c3e163e1cba8a473abfaca9470eb86c6a9b,Blizzard,BLIZZ,scam
0x50625b636dab619bf6af75f693dc486e56c2a694,Groovy Hooman Token,GHT,scam
0x507096e1c7f6b8632de56a12c74c343fca3651e4,Internet of Everything Coin,IOEC,truthworthy
0x507651913c39cf744c6239b61568a8957b5fd7a0,Rishi Sunak,Rishi Sunak,scam
0x50791beea0d9abd2f08dbe262fba87a890f84cb5,Lava Inu,Lava👑,scam
0x50862f251437fbc8742edcc32e5b4f723a4bfb7b,Soft Yearn Finance V2,SYFI,scam
0x509507ee5d81894dc9792464d1d683c62473df5a,SpaceshepherdPantry,SSP,scam
0x50987e6be405ebac691f8988304562e5efc3b2ea,Mycro Token,MYO,scam
0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a,BlocksquareToken,BST,scam
0x509c02b4e40aa166058d0adb07c354b320eed1c9,Yearn Family,YFJZ,scam
0x509ed91b94972adc72bf7a7b326cfa6ba6378e7e,LilShiba,LilShiba,truthworthy
0x50a16550dcf587d111bf81d8a20ada22f102375e,COFFEE TREE,COFM,scam
0x50a2b5c71615df9677b072f4ae2dce7b3ad9b6a0,Affluent Tokens,AFL,scam
0x50aea18b975e055feb202e4d21e93014f35bf8a8,randomburn.com,RDT,scam
0x50af7ba68a90d54206076ff70af4e2ea0198d155,miatoken.xyz,MIA,scam
0x50c38c013677d7070e0b14237ff9e6755a2c60de,Sinus,sin(α)=  c a ​,scam
0x50ce68faaec5250f9f57a80f325f71834cb9e9df,BARONAR SHARDS,BRNR,scam
0x50cfe27f48961372249552774229f998997589bc,CORBITAL,cORBital,truthworthy
0x50d812bd2728e1bd7c7f57d97819e0bdc486d6ff,WaifuToken,WAIFU,truthworthy
0x50e8b68ad2b05ca65c80b6c88a645e64ce639867,Goal Keep3r,GKP3R,scam
0x50eb06b97dec4352751e3cbe378424a6ee67ebee,PIVVRDS,PIVVR,scam
0x50f31a45c1502b77c07aa86698db16ff3b35c333,INFOREX,IREX,scam
0x50f90bd2053db1fd57f656aa027714b2bbb96b2e,NTOK Token Contract,NTOK,scam
0x51026e9ea02d1cfce14a08b0382d12bea88dc918,STARLIGHT,SRL,scam
0x5107f3f0f6333d0f41b836be7ecf76554584724d,S.J.G.S.M.,SJG,scam
0x5109bf7076a8d499080dfd052c5f4ea1536f0887,predix.network,PRDX,scam
0x510a0581795a8e985af080388a8fae37793dd06c,unus,unus,scam
0x510c7d80992caed29c0b6dc80e5c8e834729e41c,JUSTIN,SUN,scam
0x510ed64df0014e68954c08047ad73be4daf84a68,DOGEPAY,DOGEPAY,scam
0x51123782a35b7eeb221aff6cfe6c186348b769fe,SHED2,SHED2,scam
0x51128db20f3b61d298a989a2f12fe7c8a914e834,I-Dex Protocol,IDX,scam
0x512177adf1bfe67ce9e504877bf2d47cd5bdb994,t.me/AsteroidPump,AsteroidPump,scam
0x512997c66606036f0d655cba9356797624d316c1,KusamaERC20,KSM,scam
0x5136c98a80811c3f46bdda8b5c4555cfd9f812f0,indaHash Coin,IDH,truthworthy
0x5140d3124fd299a3998f23dd8976dc3ff3afc48b,YFIV,YFIV,scam
0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,truthworthy
0x514aa99aa618ecece5eadbc518b1ea965a54ccc4,Tsunade,TSUN,scam
0x514d27336b4f80419e20d2a772d14efede22f245,dogfood,DoFo,scam
0x5151bfc2bcb9810d92746c1dbe78c5cdc5bc69fd,One Ruby,Ξ,scam
0x5152e1cb69a2ffa3997e89cbb4aba76a01d82141,HARDCORE,HORE,scam
0x51591d295077bb02413aef0153c3feb1b2386dcf,The Hopium Network,HOPE,scam
0x515ed8eb95e7fe50ee09d02151b149a0035314a2,DBJ,DBJ,scam
0x5160347418e4beedec5f4f484109bcf8ed97a027,TRX,TRX,scam
0x5167c05750ff4bfeb3a2950c40a08caf5b1d67f9,finswap.app,FNSP,scam
0x516cd1cff644c1ee71462026143aea8ea80910b4,DONKEY,DONKEY,scam
0x516df1f3ffd69182a9ba6b97ea5223c770e25370,Bitwala DeFi Blockchain Banking,BWL,scam
0x5175101d17fad6921020921f0916323b953722bf,Phoenix Net,PHX,scam
0x51760a7798fb3792239083df683f6a66cd7c29ac,Poop Token,POOP,scam
0x517c62136a2d0ba66d0590644c9763992253e90b,ITSToken,ITS,scam
0x5183633579015b296f1dd86b0f12a628f8eac66f,LimitMax,LMX,scam
0x5183f41477c6ee95f88351d9ec17aa415d3f60ba,Peaceful World,WORLD,scam
0x5184fa5df60056ee1a425766490fce07814a4221,Wing.Finance,WING,scam
0x518a5e9706da7dc3d17b33b629dc3ae7e0743aaf,COVER Protocol,COVER Protocol,scam
0x5197fbe1a86679ff1360e27862bf88b0c5119bd8,BITPIF,BPF,truthworthy
0x519a0301294842a791782382e84867b7f5ad1ca0,Herm Ez Netwo,HEZ,scam
0x51a14c578e84e07c69271b93befc6ff58bab0ec9,Thunder Inu,THUNDER,scam
0x51ae21d21550e31de9765de5efc5a06e711fb19c,Inverse Finance,INV,scam
0x51b23c4826e7f0beda59d9da045dd7bd542f1755,Ginko,GINKO,scam
0x51b4b27a7bd296fd34ca7c469f49d5bcd7fe5137,CIBS,CIBS,truthworthy
0x51b59d3206b3995e2144619c1a5a2586e1701cf3,Digital Store Of Value,DSV,truthworthy
0x51b8e249a81a22acfcbf656bbcb41a2c127dbcfa,WagmiLabs,WAGMI,scam
0x51b949f706eb219ce3e340a4d8c155fd35176ac7,Yearn Finance Management,YeFiM,scam
0x51bb7917efcad03ec8b1d37251a06cd56b0c4a72,DSR Coin,DSR,scam
0x51bc0deaf7bbe82bc9006b0c3531668a4206d27f,RAKUN,RAKU,scam
0x51bfcdf5282292425faa0426fb9db6f14b4cf956,HexCash,HCASH,scam
0x51c8e4f3777945f10f75b260d3c180a74d633db8,Quokka Coin,QUOK,scam
0x51c9c2475f106fd6bed2bd45824a9ab5b0d24113,Bitoexchange,BTF,scam
0x51cc577f0b077284805a533c874790158f26d86d,YLEAP Finance,YLEAP,scam
0x51db5ad35c671a87207d88fc11d593ac0c8415bd,Moeda Loyalty Points,MDA,truthworthy
0x51dd0b70cc06a2e1b1a22f37b11c997a4b2051bf,secondy finance,2yfi,scam
0x51e1ccbea22d51c8e919e85908f6490838549ff5,USDT,USDT,scam
0x51e463aacd9d1ff58ab3c86e4cce224d41ecb490,PHOENIX,PHX,scam
0x51eea83fb82ef5da4801eb4745f1a38fef52b736,Bounty Hunter Token,BHT,scam
0x51f849336e0918c0cac8e6bd425eefbe7e28ee25,SushiToken,Sushi,scam
0x51fa8077fdd878ccce56912c3cb7fb9a87d0eeaa,Scumcoin,CUM,scam
0x51fb16172c6a3864bf00951a7169c7f2c8637a4b,glory,GLY,scam
0x51fe570dd75fd6b41a6985002586f6432ee02c68,James Young,BXM,scam
0x5207f124fbecc472bb09786531908fe6b88ac340,Fench Inu,Fench,scam
0x520bba6b38cd3a9d8f799685a5f782d21568210a,TDF (TripDeFi.com),TDF,scam
0x521006d8fa73c51caa28c177c659f290ded8b207,"PandaSwap ",BAMBOO,scam
0x5214ed0a11502977dc1a70c5ef0f64d7f51d0535,DIA,DIA,scam
0x521bbbf59cbef648f45189aa566898a3b01ef87d,Mystery Holiday,MYS,scam
0x52250ae752520f288d0f5c70cbd0cdc54433ec5c,Neo Shiba 🐕,NIBA🐕,scam
0x5231a589d3b478a24be3cd9aea08fb605905a5aa,ElChapoDoge,CHAPO,scam
0x523ac9983f0b0d9db597bec40c5318feb8a86859,Baley,BLY,scam
0x5242c24732d8bec2f35c28c23782b77db6111279,MetaCapital Token,MCT,scam
0x5247c47dbd850267c96dd1136d98c78b8800bc36,Italy,ITA,scam
0x524c2b9eb5ef68ae108c87e0a797b48ffa09acfc,AITD Block,AITD,scam
0x5250a53d35b4b9e0554f433368a800b3d0d2eb54,core888,c888,scam
0x5252432853c6a6815e950bcca56df109e905943b,BLOCKVaultCapital,BVC,scam
0x52539182f9f493beeca845504b96d39a6dd24fec,Pakkun Inu,Pakkun,scam
0x525794473f7ab5715c81d06d10f52d11cc052804,12Ships,TSHP,scam
0x5259096289b67ba0b574beb32f132e8476c6a899,SushiSwap Revamped,SUSRE,scam
0x52590e6f7cc7d9620c7376cc926f0fa6617d2957,funds Community,FEE,scam
0x52638106ee69532bd091cafbc55203be74f10200,QEO,Queso,scam
0x5266f9700534ad480f9362a8fab194c7c119df89,Assecentro,ASC,truthworthy
0x5267a148a6b0b7b0a41f2db9894db6c7c208e71e,Wane Finance,WANE,scam
0x526a7895318fa41ec8aa36d4a567b38669051213,QUAVO,QUA,scam
0x52858e06123bc3b66c0c3dd649e83c64c42baa7a,(SNP) TOKEN,SNP,scam
0x52893ad9cf10056fb6428de61169054bb72dce79,bore.finance," BORE",scam
0x528cb4228340ff7fd33539789710f9a10801ceff,MAC,MAC,scam
0x5299d6f7472dcc137d7f3c4bcfbbb514babf341a,Synth sXMR,sXMR,truthworthy
0x529d6896327d8b05544f02900a3153d303d5ed35,Ethereum Wrapped,ETHW,scam
0x52a358a02a118f373eebd8f6375713158d44a2a8,Aegis,AGS,scam
0x52a6b4bf5d0d797f524c646cf1daed383b0d7411,Ifi.Finance,IFI,scam
0x52b5a68d069a6c9b2f36f279e9d936557fe8d29c,BridgeX_Network,BXN,scam
0x52ba20ec24e585f90745ccdfb7abce265c677854,Shiboshi,Shiboshi,scam
0x52c2a92eb78c64b975cc8bc328f5f6f6df562073,SimpleChain,SIPC,scam
0x52c70cece643a6996a744697851df22a9dfffb8d,AKash,AKT,scam
0x52cf4375fecca5ecff2d43b4664ce6dc4131edc8,FLOPPUS,FLOPPUS,scam
0x52cfb503789e67f89dddd0fe13e34058eddc8aff,Chicken or Egg?,🐥Or🥚,scam
0x52cffe6dcc78f4853c0a7dc6b63d2ca0a8539d09,Kek.finance,KEK,scam
0x52db130d3e02fe678dff9abccf0855e0866122a5,Devilox,⁶⁶⁶,scam
0x52dbe997aee1000ed7f0e5f73913cb455141df15,Floki,FLK,scam
0x52dfb513d089c3b882be9e2ca459ac86145371fa,CypherShib,CYSHIB,scam
0x52e060a6ca1a6e31e805e95af63110cc86a701c5,Token View,Token VIEW,scam
0x52e0f2c08ae8a282374a9c00f9d1e13aeb31e312,Counter-CORE,CCORE,scam
0x52e192e773f92c56131d5bebdff98342220d7a36,YFIVI,YFIVI,scam
0x52ee7046054c856ee0e32423000b76ad7cfb7902,SamBankman Token,SBF,scam
0x52f5ade82cb72467e0033a2cb532d802932be5cd,FujiInu,FJINU,scam
0x52f8c0a620af06cd956bd1f40b82cb389827fa02,hi.marketcap,HIMC,scam
0x52fef81ccfd98fa57eb23a7725d9f51f532f6f30,Swipe,Swipe,scam
0x53066cddbc0099eb6c96785d9b3df2aaeede5da3,Penta Network Token,PNT,truthworthy
0x5322a3556f979ce2180b30e689a9436fddcb1021,yTSLA Finance,yTSLA,scam
0x5328a64f55ee110b4f1a492e6b97ff00b6d1e2b0,Near Protocol,NEAR,scam
0x532c15d6c216c3bd79c932ae67bc7b98fa5b94e3,Tama Inu,Tama Inu,scam
0x533a3382bce2dbb922363011803c50d6be13ed14,LAND,PSM,scam
0x533f7bc2b88e563a95117f7288f2c3a2d5abc8ce,Curve Gold Token,CRVG,scam
0x5342457e9a3999dbf11f09fb0d4ddad9a5894231,YFLUX,yFlux,scam
0x5346d725f175a9f83c585900f9dd6309e2b4050c,椰子,yas,scam
0x5354b33df70758a10b256373f8c5390af4df5afa,ABCD Token,ABCD,scam
0x535c53c8b83b35ba08e8e3636e16d50a9db07be4,Say No to Misandry!,SN2M,scam
0x536381a8628dbcc8c70ac9a30a7258442eab4c92,Pantos Token,PAN,scam
0x536569f293e132cbf5b496c38d65069c865fd4a1,PTZ,PTZ,scam
0x5372b7e19cebfbc444bbdf2c123381eb0087fafd,TIGER,TIGER,scam
0x537631cc0d73852473f991fd6f410703fb64e000,Gamer.Finance,Gamer,scam
0x53776086f58c79139d1c82c0e6b5cb3c6361ba02,Shiba Inu Rocket,ShibaRocket,scam
0x537a9095b78517597b5f2058edcd6e1978095909,Design,DSGN,truthworthy
0x537d25748041a7a49f329cdb0176fa474eb3fa64,HEXX,HEXX,scam
0x537dce9de5f94c3a04ba510213b2888127c5a18d,EREUM,EREUM,scam
0x537e780a05541f7b824b79c33a3a83a3125f4d7d,t.me/noworriesproject,WOR,scam
0x537ed17984ded777118ab1b20ef2b6e00a2fe945,YFA protocol,YFA,scam
0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,SDOG,SDOG,scam
0x5387af4ec0eefb7ab2a7790da2397de9926cdc81,https://findora.org/,Findora,scam
0x538e5ca2fc7afc76f7afeffa48bf851fbfe49cb7,YFIL.NET,YFIL,scam
0x53930c1a230f665832bf6d64f0d7f58db4063217,Bitfrost,BNC,scam
0x539b97a283bac9138db19d1817c94bbefa640beb,Bozo,BOZO,scam
0x539efe69bcdd21a83efd9122571a64cc25e0282b,Ethereum Blue,BLUE,truthworthy
0x53b363a63c6c4dfd09121fa9cf1a1279c1c02077,Social Marketing Coin,SMC,scam
0x53b8c8142f078996d95912e170b1d67a6cc875bf,t.me/alibabafinance,ALIBABA,scam
0x53bc4ee4e0d7e703f93d7f3c018c68cf8dd64b85,TALCON,TALCN,scam
0x53c02b22e524c19e5246006b3bb1e7d5515107fc,btctoken,btct,scam
0x53c1d7fb6d0c8044bf6faf8bc53a8818fda8b4bd,osimi.finance,OSF,scam
0x53c1ea73b6c2ac1a7d0569733c138503abf81118,HOPE,HOP,scam
0x53d4e5bf62a91ec53ea15991e2389310eeb855b2,GOEX Token,GOEX,scam
0x53db6b7fee89383435e424764a8478acda4dd2cd,VibZ8,VIBS,scam
0x53e006660e9e79a3096fe675b048e9445c90290c,Yield Finance,YFIN,scam
0x53eb33df5c3ff890e07894d61635d05ac9e75d6a,Lazarióus,LZÓ,scam
0x53f5448f46d1ea30c5d457e6b7168abbcb574cb5,CeFi Token,CeFi,scam
0x53f84b6fbadc61a32f7ac6ed08f906754c0a1aa6,noob.finance/,NOOB,scam
0x53fd6b8406a73a80b4873465857a486197eee179,KOMORI,JUNE,scam
0x53fe15f023e943128639476c5b2532fd8a2db51f,SpaceX Luna,LunaX,scam
0x540db2735429feb60ecb152d694777e45a1d50a3,SeigniorageIndexToken,SIT,scam
0x54200b1793f980b64f3885e9d785f78a5f698f13,godpaper,GPT,scam
0x5420c41140250c2de29d39650901ac30e4a7e83e,Peace Coin,PC,scam
0x542426b59dc064bb3fd1d16a309fb9c0b3411145,MYBAGS Token,MYBAGS,scam
0x5427414992a86bf15d111d7e29de8c502ca5fee2,r/Gonewild,WILD,scam
0x54277648c6c803c7e3d0d743cdd7a664b06b6e66,DAWD,DAWD,scam
0x542ecb2f705346ba483516beb50e4ef5835ebb76,Wrapped BSTY,WBSTY,scam
0x5432c580e34f590f4dd901b825ddeb92e905e826,TradeX Token,TXH,scam
0x543d83ac16cf815d3387b8e396f52c5bc2bcb2a6,Ripple Cash,XRPC,scam
0x543ff227f64aa17ea132bf9886cab5db55dcaddf,DAOstack,GEN,truthworthy
0x5446f22891ea2454f5a386d2b13f85a66fc71d79,USDD,USDD,scam
0x54476e5c19e546d0452a75484cc111bd5d6307b2,UniLiquidity.Finance,ULIF,scam
0x544d31cb6470fe93f38f9247159dd0a416194937,RKT | t.me/Roknv1,RKTv1,truthworthy
0x544d3824e16a136c717f4632ca1bc5e58d40d5d8,Parabolica,PARA,scam
0x544f41b3f1632cda95903511b0658b04ee2bace6,Binance Swap,BSW,scam
0x545400c4f7ebf2aa141824af3e43a368edb97c22,YaraShib Inu,YaraS,scam
0x545412d11461fe76cb40b9f10405ee438722b8ff,Aussie Australian Shepard,AUSSIE,scam
0x54574557db9886d2758cc30d7882cfb65e0ba008,Metaverse Investment Legacy Fund,MILF,scam
0x5459d5fda341d44aa443de026bac176a4d39897a,Community Autonomy Token,COMTIT,scam
0x5467671cf99d785a985be28f191456449e534fbd,Đokamious,⚕,scam
0x546bb939f29fc4f74ec538b51c0ac3d5eb7f9a88,Billionaire,NERD,scam
0x5475a2775cff09e2e432b5b9ac718b4d9b4b2824,tinpocoin,TNP,scam
0x54776fd82f48ac99b65b9196d9be0961c05daa57,Corol Inu,Corol,scam
0x547c4c2ee931cf94c84b7ed0800512d0271a7290,COINPIGGY,CPGY,scam
0x547dd0dc34f446d91fb5e270cbdf4198cca30bc6,SANDWICH,SNDWCH,scam
0x54800bac132ba1b02c80f9c25480b9ec8144d12b,GSLcoin,GSL,scam
0x548b61ee55864993885e4ba1db1ba4067045f553,BigMoon,BGM,scam
0x549a0a320fd54a555a0f6921c0e8c36ed190e5c9,ZaRaL Inu,ZaRaL,scam
0x549c953d18b3dd11b3b8f293464726488f8425ec,aztecprotocol,AZT,scam
0x54b15dd9fc2d590ec8354300ecee4ab3f5b3f4cb,warlord.finance,WLF,scam
0x54b78884f869ecd23e90ecbfa1e99669fa38ec5e,Darkcoin,DKC,scam
0x54b8497dc89c8224bca9db074df6e900c53b4c0e,HolyReligion,HR,truthworthy
0x54bb863fdbf3456c325eeb2280c244e8839601f9,Shyft Network,SHFT,scam
0x54bfd2c33b252f6c959688bb1ef2169a96dcee8f,Bliss Exchange Token,BLISS,scam
0x54c467cbbf879f6173b21335d70392628d66ef38,SpeedNetwork,Speed,scam
0x54c6c8a4c71e22a0c980864e293e6e3d765b6675,New File,New File,scam
0x54c7a5fd47eb63a715e825bdba71bce6f8bff337,AnoborToken,ANO,scam
0x54c818a55a795493de47620fa08efae74fc48974,ShillDAO,SHILL,scam
0x54c8955eb75dafbf801978c56935c73c2f01e1a7,TRX,TRX,scam
0x54e5590d0197ad82d8800479e6cb78b57e1a5974,Groat Finance,GFI,scam
0x54eea4fd7321ee84178d41364aa7770897073a6e,Hand Of Fatima,HAMSA,scam
0x54f675ff38974c60e38c1122a8c74e34d2541bea,EBTokenMeta,EBTokenMeta,scam
0x54f88da3f01051e0bbed904cc2363ab06900858a,Yusei Kikuch,Yusei Kikuch,scam
0x550f4db8cdc9478bb1c6ed2fa33c46deea252858,QUICK GAME TOKEN,QGT,scam
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,Christmas Inu,XMAS,scam
0x55198db0e734a2f17f67d8474a0f56653d219bf8,Bitcoin 3.0,BTC3.0,scam
0x551b914f447bce3c8cc5e7169d643958841d3725,YFII.finance,YFII,scam
0x551c474c0839da780af57fe76ce5e164ad0db3f8,Fortification,FTF,scam
0x55296f69f40ea6d20e478533c15a6b08b654e758,XY Oracle,XYO,truthworthy
0x553236a240743cc611129ea0d150dc47fcf9f894,Ethstore,ETST,scam
0x553bb8fcfeee323a951c7cc8da92315c97b5922e,LLLFinance,LLL,scam
0x554a2f0a27cb48e381c2740c57e6bf2a6cdab49b,XIVA Technologies,XVT,scam
0x554ffc77f4251a9fb3c0e3590a6a205f8d4e067d,ZMINE Token,ZMN,truthworthy
0x5555e6b8e710bbcd7804f5172395b87c09621f80,Dolphin Token,DHT,scam
0x55611d79fe7353005a065a682a066fca035245a4,Dora.finance,Dora,scam
0x55624ef714a9f5e6201e8d83b1bb7bab8b834514,YFII Gold,YFIIG,scam
0x55639785cf87f2f8eeca86c2863043179410a96c,Gr1m,GR1M,scam
0x55648de19836338549130b1af587f16bea46f66b,Pebbles,PBL,truthworthy
0x5569bcb32aade71bf6a72d12698d3c710c7587e4,Time Token,TIME,truthworthy
0x557a627527c4b8f647d2d22df728c73999226614,EXBI Token,EXB,scam
0x5585af18dcb44a732ba959fbc9e31968b3666a6f,Bitcoin Uncle,BTCU,scam
0x558a069a3a1a1e72398607b9e3577fce1c67ea63,JPYQ Stablecoin by Q DAO v1.0,JPYQ,scam
0x558ec3152e2eb2174905cd19aea4e34a23de9ad6,Bread Token,BRD,truthworthy
0x558f4bf276821f18e02ac77f5e70a5ca4b6bf07b,JEEP TOKEN,JEEP,scam
0x559100ae9067eb168dd1810e82d3a694374a1d3a,ttt,ttt,scam
0x55914aad05640d89448a7803a03ed0eabcbc6a22,Ethereum Crystal,ETHC,scam
0x55aa5977d8c2810a565b3c405ff145a266d4dd58,zswap.network,zswap,scam
0x55bc63eefbbb56249f699fa2d561b654bfc6c2e5,Proof of Ryoshi,Tsuka2.0,scam
0x55d4a8a4b9e91f326857c4e5e74258ee79c49d8d,CodeWithJoe,CWJ,scam
0x55e339e8174f3ba2c016ef2be9d05f5fd9a5610d,opendefi.finance,ORO,scam
0x55e3d45c17db30963a49096bbe8c6abde47c1fab,Sal Inu,Sal🐉,scam
0x55eb5288c9b65037a4cd2289637f38a4f9db3a6b,Kawanggawa,KGW,truthworthy
0x55f6bcab741b081954dc628921127ba070b3dc00,Circle,CIR,scam
0x55fd2c4ae199aa9bba3a5a8d7d111e8e2eab738b,豚林,DOLPHIN,truthworthy
0x55ff3f580c64e584e77bd4b9ff37562933451d05,ETQ Chain,ETQ,truthworthy
0x55ffdfb7b55272ff1f8716b633091119a95ac72c,UMA Voting  Token v1,UMAv1,scam
0x56015bbe3c01fe05bc30a8a9a9fd9a88917e7db3,Cat Token,CAT,truthworthy
0x56021b1b327ebe1eed2182a74d5f6a9a04eb2c73,Leather Doublet,CHST024,scam
0x5605f14bc1c438c5ef55973346672dfdb285f75e,CocaFinance,COCA,scam
0x560827208eed0ec04254f523cd5373ec1b394683,EAT Token,EATT,scam
0x560a20eddeddf84217221aef0d5ca7d7ae7ae798,PlasmaBank token,PBK,scam
0x56150c3845c15df287a5ec4878f707ddc273b4e0,FreeGaza,FGNOW,scam
0x5617402ef91a7845a68c0d092f737bccae3e99d8,ShibRussia,ShibRussia,scam
0x56197de025afcd2e5a1d76f213df05ddc9bf9310,Tibetan Kyi Apso,APSO,truthworthy
0x561f4d25e02e2fd909e67c26955cdb1068aaa114,againstseal,agSEAL,scam
0x56247d15e42cfb02de84397b77da60997a70dbc4,Mister Inu,MRINU,truthworthy
0x56366ce135cc5f636365f11e4e3450ef03241c44,Shiba Inu Bone,BONE,scam
0x56384797f45dd93986b84a90de751bdbc40799e2,IZANAGI,IZANAGI,scam
0x56422de0f2ad2e47a645810f87a1e38a8946e8a1,Tokenomics,TKN,scam
0x5643c3f68985182078ecdc783fdcf4f030129c1b,SaferPlanet,Safer,truthworthy
0x5645b1065dde836f583c48f925641229a01c748f,LUKSO,LYXE,scam
0x564696c72af05809213415058cd02570aa148183,DEFIDAO.FINANCE,DDAO,scam
0x564f45b6bb68aded8b660a0d8a0a948dd6d6e4e8,ALADIN,ALA,scam
0x564f7cc8a72712818c04f0999342fea216d65f28,YFI.S,YFIS,truthworthy
0x5651d6678bcf70740487cad0003918d98ab2898b,Expect Chain,EXC,scam
0x5655a698b9be6e73572d3d3e3e473ad1c399d7dc,YIN TOKEN,YIN,scam
0x565ee4b783dceeec770246239db2af6f94244c55,n00b GMI,n00b,scam
0x56612bda57e08a64ab903671a5f172bf1110fcd0,Royalties,XRY,scam
0x5666cd2e755bd61ff2cdd8547ca8ed2a752f286a,SkunkDog,SKNKDOG,scam
0x56687cf29ac9751ce2a4e764680b6ad7e668942e,FlynnJamm,JAMM,truthworthy
0x5672f74741549428e38a440fd73d90fc8364e863,Super Vision,SVN,scam
0x56779592815d1d9298d5c88fc64413b1eaaf00dc,DinoCrypto,DINO,truthworthy
0x5679f8223fc2a9adbd7b9555ed2fee84b584ab42,Kaboom,Boom,scam
0x5684e0bb4798fe5bbe6e0a26254567863fba223b,AlphaGem,Agem,scam
0x568f920129461c153ccef9a65b08e5ddeb1b003a,x20.finance,XO,scam
0x568f9f32969e29b5ce1a4545be5398e8cc7c4401,FiveBalance,FBN,scam
0x568fd32cb1bdf4e553e728f421654df66b0f9854,hachi,八,scam
0x5694296747ea315436fb8070c40f828b916b5121,Nugs Token,NUGS,scam
0x5695019ea78925477ab0dc273dd093ddf1ab1021,FIE,FIE,scam
0x569708221bc339b4391bab9127422603250fc294,CloudX,CLOX,scam
0x56a5d6a4a78af419ae83c2a58d9a2caab28c5e60,Viral Crypto App,VCX,scam
0x56b2b4c4741f92e98af83e0725c156ae73770d36,BABYBUHUND,BBUH,scam
0x56b4f8c39e07d4d5d91692acf9d0f6d4d3493763,Trism,TRISM,scam
0x56ba71dac7925c2194b1b2fe5c9b0adc8b9e474f,Robo Inu | t.me/RoboInu,ROBO,scam
0x56bc5599202befd332b934b10257f57e07d12d8a,SUNLIGHTDB,SLDB,scam
0x56beb06a47d1fecb66c1613933bc5677949bd0da,Math,Math,truthworthy
0x56c1b37b242d2ef2f99b6eaae79d70f7a765971e,MemesOfProduction,MEMES,scam
0x56c64e280ef1262da370d2c5862bb61c6dc3dbb4,Bigcoin,BIG,truthworthy
0x56ccea18f8c7c23328cdfd545c50c7c370f8d263,RSCOIN,RSC,scam
0x56d45581b8238a2ab1b0b4d975f71c2bdb07d340,Elastic IP Address,EIP,scam
0x56db3d87aa97c7accac3247b71ce4c78a3a0cce5,Snapchat,Snapchat,scam
0x56df7dd5e6476af94666e856c38aefc4d4555861,DinosaurToken,DINOC,scam
0x56e0b2c7694e6e10391e870774daa45cf6583486,DUO Network Token,DUO,truthworthy
0x56ed2f7dac19243df100bac10364c56df20cb1e9,BRAPPER,BRAP,truthworthy
0x56f1b61e2d20e8f80cb4fa2c0c86a7d3afa69822,Crown Inu,Crown👑,scam
0x56f207b9bbb2e4f648ca2bfc2fe595762b13a79a,GeneToken,GENE,scam
0x56f5032c2c26b21291cbf08686f72855a389d1ae,ThePvPGameReloaded,PvP,scam
0x56f979d168f2430cd480520a143785d0133ad492,swerve.fi,SWRV,scam
0x5705c09817bc4589bad96f31fbe198c7b1d7b7b6,Yearn Financed,YFI,scam
0x570d91067c4cda94f371f62f465505369a917488,GlobalCoinContentZeusNetwork,GCZ,scam
